assay_chembl_id,assay_type,canonical_smiles,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value,data_source,source_target,source_family,source_name
CHEMBL1738451,F,Oc1c(/C=N/c2ccccn2)sc2ccccc12,CHEMBL1994635,5.42,=,=,IC50,nM,3800.0,IC50,uM,3.8,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,Cn1c(=O)c(C(=O)Nc2ncccn2)c(O)c2ccccc21,CHEMBL1529733,5.50,=,=,IC50,nM,3180.0,IC50,uM,3.18,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,COc1cc(CNCCc2ccccc2)ccc1OCc1ccc(Cl)nc1.Cl,CHEMBL1363164,5.31,=,=,IC50,nM,4860.0,IC50,uM,4.86,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,COc1ccc(-c2nn(-c3ccccc3)cc2C=O)cc1,CHEMBL1580883,5.08,=,=,IC50,nM,8260.0,IC50,uM,8.26,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,O=C(NNC(=S)NC(=O)c1ccc(Br)cc1)c1ccc([N+](=O)[O-])cc1,CHEMBL1451060,,>,>,IC50,nM,100000.0,IC50,uM,100.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,O=c1cc(-c2ccccc2Cl)oc2ccc([N+](=O)[O-])c(O)c12,CHEMBL1388722,5.72,=,=,IC50,nM,1890.0,IC50,uM,1.89,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,CC(C)NC(=O)c1c(O)nc2ccccc2c1O,CHEMBL1559889,5.92,=,=,IC50,nM,1190.0,IC50,uM,1.19,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,CN(CC(=O)N1CCc2ccccc2C1)c1ccccc1,CHEMBL1444685,5.65,=,=,IC50,nM,2220.0,IC50,uM,2.22,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,CC(=O)N(/N=C1\Sc2ccccc2C1=O)c1ccccc1C,CHEMBL2000196,5.34,=,=,IC50,nM,4550.0,IC50,uM,4.55,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,O=C(Nc1cccc(Cl)c1)c1cc(N=Nc2ccc([N+](=O)[O-])cc2Cl)ccc1O,CHEMBL1490692,6.25,=,=,IC50,nM,566.0,IC50,uM,0.566,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,CCC1Nc2ncnc(N3CCN(c4ccccn4)CC3)c2N(Cc2ccc(Br)cc2)C1=O.O=C(O)C(F)(F)F,CHEMBL2001888,5.48,=,=,IC50,nM,3300.0,IC50,uM,3.3,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1.Cl,CHEMBL1256359,5.37,=,=,IC50,nM,4300.0,IC50,uM,4.3,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2cccs2)cc1,CHEMBL1596325,5.53,=,=,IC50,nM,2930.0,IC50,uM,2.93,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,O=C(NCCCCc1ccccc1)c1ccccc1Br,CHEMBL1716490,5.68,=,=,IC50,nM,2070.0,IC50,uM,2.07,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,CCN1/C(=C/C=C/c2oc3ccc(-c4ccccc4)cc3[n+]2CC)Oc2ccc(-c3ccccc3)cc21.CCOS(=O)(=O)[O-],CHEMBL601543,5.05,=,=,IC50,nM,8930.0,IC50,uM,8.93,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,CC1CC(=O)c2cnc(Nc3cccc(C(F)(F)F)c3)nc2C1,CHEMBL1530042,5.56,=,=,IC50,nM,2730.0,IC50,uM,2.73,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,O=C(NCCCc1ccccc1)c1c(O)nc2sccn2c1=O,CHEMBL1707377,5.62,=,=,IC50,nM,2420.0,IC50,uM,2.42,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,Cc1csc2nc(O)c(C(=O)NCCC3=CCCCC3)c(=O)n12,CHEMBL1727095,5.63,=,=,IC50,nM,2330.0,IC50,uM,2.33,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL1738451,F,Br.CCCCCCCCn1c2c(c(=N)c3ccccc31)CCC2,CHEMBL1518625,5.06,=,=,IC50,nM,8750.0,IC50,uM,8.75,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3390772,B,C=C1C(=O)O[C@@H]2C3O[C@]3(C)CC/C=C(\C)CC[C@@H]12,CHEMBL4298697,,=,=,Inhibition,%,25.9,INH,%,25.9,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3390772,B,C=C(C(=O)OCC)C(O)c1ccccc1Cl,CHEMBL2047937,,=,=,Inhibition,%,51.8,INH,%,51.8,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3390772,B,C=C(C#N)C(O)c1ccccc1Cl,CHEMBL2047936,,=,=,Inhibition,%,80.5,INH,%,80.5,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3390772,B,C=C(C(=O)O)C(O)c1ccccc1Cl,CHEMBL3358578,,=,=,Inhibition,%,80.2,INH,%,80.2,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3390772,B,C/C=C(\C(=O)OCC)C(O)c1ccccc1Cl,CHEMBL3358585,,=,=,Inhibition,%,23.3,INH,%,23.3,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3784286,B,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CHEMBL472,4.92,=,=,IC50,nM,12000.0,IC50,uM,12.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3784288,B,CC(C)c1cc(Cl)cc(C(C)C)c1NC(=O)NS(=O)(=O)c1cccc(C(C)O)c1,CHEMBL3781001,6.68,=,=,IC50,nM,210.0,IC50,uM,0.21,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3784288,B,CC(C)c1cc(Cl)cc(C(C)C)c1NC(=O)NS(=O)(=O)c1cccc(C(C)(C)O)c1,CHEMBL3781583,6.58,=,=,IC50,nM,260.0,IC50,uM,0.26,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3784389,B,C=C1C(=O)C[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21,CHEMBL3780602,5.59,=,=,IC50,nM,2590.0,IC50,uM,2.59,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3864034,B,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2C(O)CC4)CCC3)c1,CHEMBL3904593,6.63,=,=,IC50,nM,232.0,IC50,nM,232.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3864034,B,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4O)CCC3)c1,CHEMBL3929254,5.71,=,=,IC50,nM,1971.0,IC50,nM,1971.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3864034,B,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CC[C@H]4O)CCC3)c1,CHEMBL3956814,5.91,=,=,IC50,nM,1238.0,IC50,nM,1238.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3864034,B,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CC[C@@H]4O)CCC3)c1,CHEMBL3906283,5.20,=,=,IC50,nM,6352.0,IC50,nM,6352.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL3864034,B,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CC(O)C4)CCC3)c1,CHEMBL3920126,5.74,=,=,IC50,nM,1828.0,IC50,nM,1828.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,C=C(C(=O)OCC)C(O)c1ccccc1Cl,CHEMBL2047937,,=,=,Inhibition,%,72.0,INH,%,72.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,C=C(C(=O)OCC)C(O)c1ccc(Cl)cc1Cl,CHEMBL2047939,,=,=,Inhibition,%,35.0,INH,%,35.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,C=C(C(=O)O)C(O)c1ccccc1Cl,CHEMBL3358578,,=,=,Inhibition,%,69.0,INH,%,69.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,C=C(C(=O)O)C(O)c1ccc(Cl)cc1Cl,CHEMBL4080839,,=,=,Inhibition,%,43.0,INH,%,43.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,C=C(C(=O)OCC)C(OCCC(=O)OCC)c1ccccc1Cl,CHEMBL3358574,,=,=,Inhibition,%,56.0,INH,%,56.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,C=C(C(=O)OCC)C(OCCC(=O)OCC)c1ccc(Cl)cc1Cl,CHEMBL3358576,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,C=C(C(=O)OCC)C(OC)c1ccccc1Cl,CHEMBL4060482,,=,=,Inhibition,%,60.0,INH,%,60.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,C=C(C(=O)OCC)C(OC(C)=O)c1ccccc1Cl,CHEMBL4061518,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,CCOC(=O)C1=CCOC1c1ccccc1Cl,CHEMBL4083347,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,C=C(Cc1ccccc1Cl)C(=O)OCC,CHEMBL4105117,,=,=,Inhibition,%,52.0,INH,%,52.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,C=C(Cc1ccccc1Cl)C(=O)O,CHEMBL4087258,,=,=,Inhibition,%,44.0,INH,%,44.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,CCOC(=O)C(C)Cc1ccccc1Cl,CHEMBL4067522,,=,=,Inhibition,%,12.0,INH,%,12.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,CC(Cc1ccccc1Cl)C(=O)O,CHEMBL4094941,,=,=,Inhibition,%,15.0,INH,%,15.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2,CHEMBL596380,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,Cc1ccc(S(=O)(=O)/C=C/C#N)cc1,CHEMBL403183,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015426,B,COC(=O)/C=C/C(=O)OC,CHEMBL2107333,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,C=C(C(=O)OCC)C(O)c1ccccc1Cl,CHEMBL2047937,,=,=,Inhibition,%,32.0,INH,%,32.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,C=C(C(=O)OCC)C(O)c1ccc(Cl)cc1Cl,CHEMBL2047939,,=,=,Inhibition,%,19.0,INH,%,19.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,C=C(C(=O)O)C(O)c1ccccc1Cl,CHEMBL3358578,,=,=,Inhibition,%,21.0,INH,%,21.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,C=C(C(=O)O)C(O)c1ccc(Cl)cc1Cl,CHEMBL4080839,,=,=,Inhibition,%,11.0,INH,%,11.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,C=C(C(=O)OCC)C(OCCC(=O)OCC)c1ccccc1Cl,CHEMBL3358574,,=,=,Inhibition,%,27.0,INH,%,27.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,C=C(C(=O)OCC)C(OCCC(=O)OCC)c1ccc(Cl)cc1Cl,CHEMBL3358576,,=,=,Inhibition,%,10.0,INH,%,10.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,C=C(C(=O)OCC)C(OC)c1ccccc1Cl,CHEMBL4060482,,=,=,Inhibition,%,24.0,INH,%,24.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,C=C(C(=O)OCC)C(OC(C)=O)c1ccccc1Cl,CHEMBL4061518,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,CCOC(=O)C1=CCOC1c1ccccc1Cl,CHEMBL4083347,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,C=C(Cc1ccccc1Cl)C(=O)OCC,CHEMBL4105117,,=,=,Inhibition,%,29.0,INH,%,29.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,C=C(Cc1ccccc1Cl)C(=O)O,CHEMBL4087258,,=,=,Inhibition,%,22.0,INH,%,22.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,CCOC(=O)C(C)Cc1ccccc1Cl,CHEMBL4067522,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,CC(Cc1ccccc1Cl)C(=O)O,CHEMBL4094941,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2,CHEMBL596380,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,Cc1ccc(S(=O)(=O)/C=C/C#N)cc1,CHEMBL403183,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015427,B,COC(=O)/C=C/C(=O)OC,CHEMBL2107333,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,C=C(C(=O)OCC)C(O)c1ccccc1Cl,CHEMBL2047937,,=,=,Inhibition,%,80.9,INH,%,80.9,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,C=C(C(=O)OCC)C(O)c1ccc(Cl)cc1Cl,CHEMBL2047939,,=,=,Inhibition,%,74.4,INH,%,74.4,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,C=C(C(=O)O)C(O)c1ccc(Cl)cc1Cl,CHEMBL4080839,,=,=,Inhibition,%,40.2,INH,%,40.2,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,C=C(C(=O)OCC)C(OC)c1ccccc1Cl,CHEMBL4060482,,=,=,Inhibition,%,37.2,INH,%,37.2,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,C=C(C(=O)OCC)C(OC(C)=O)c1ccccc1Cl,CHEMBL4061518,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,CCOC(=O)C1=CCOC1c1ccccc1Cl,CHEMBL4083347,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,C=C(Cc1ccccc1Cl)C(=O)OCC,CHEMBL4105117,,=,=,Inhibition,%,33.6,INH,%,33.6,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,C=C(Cc1ccccc1Cl)C(=O)O,CHEMBL4087258,,=,=,Inhibition,%,35.8,INH,%,35.8,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,CCOC(=O)C(C)Cc1ccccc1Cl,CHEMBL4067522,,=,=,Inhibition,%,3.8,INH,%,3.8,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,CC(Cc1ccccc1Cl)C(=O)O,CHEMBL4094941,,=,=,Inhibition,%,5.2,INH,%,5.2,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,O=[N+]([O-])/C=C/c1ccc2c(c1)OCO2,CHEMBL596380,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,Cc1ccc(S(=O)(=O)/C=C/C#N)cc1,CHEMBL403183,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015428,B,COC(=O)/C=C/C(=O)OC,CHEMBL2107333,,=,=,Inhibition,%,65.2,INH,%,65.2,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015445,B,C=C(Cc1ccccc1Cl)C(=O)OCC,CHEMBL4105117,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015447,B,C=C(Cc1ccccc1Cl)C(=O)OCC,CHEMBL4105117,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015448,B,C=C(Cc1ccccc1Cl)C(=O)OCC,CHEMBL4105117,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015449,B,C=C(Cc1ccccc1Cl)C(=O)OCC,CHEMBL4105117,,=,=,Inhibition,%,45.0,INH,%,45.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015449,B,CCOC(=O)C(C)Cc1ccccc1Cl,CHEMBL4067522,,=,=,Inhibition,%,10.0,INH,%,10.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015450,B,C=C(Cc1ccccc1Cl)C(=O)OCC,CHEMBL4105117,,=,=,Inhibition,%,40.0,INH,%,40.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015450,B,CCOC(=O)C(C)Cc1ccccc1Cl,CHEMBL4067522,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015486,B,C=C(C(=O)OCC)C(O)c1ccccc1Cl,CHEMBL2047937,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015486,B,C=C(C(=O)OCC)C(O)c1ccc(Cl)cc1Cl,CHEMBL2047939,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015486,B,C=C(C(=O)O)C(O)c1ccccc1Cl,CHEMBL3358578,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015486,B,C=C(C(=O)O)C(O)c1ccc(Cl)cc1Cl,CHEMBL4080839,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015486,B,C=C(C(=O)OCC)C(OCCC(=O)OCC)c1ccccc1Cl,CHEMBL3358574,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015486,B,C=C(C(=O)OCC)C(OC)c1ccccc1Cl,CHEMBL4060482,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015486,B,CCOC(=O)C1=CCOC1c1ccccc1Cl,CHEMBL4083347,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015486,B,C=C(Cc1ccccc1Cl)C(=O)OCC,CHEMBL4105117,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015486,B,C=C(Cc1ccccc1Cl)C(=O)O,CHEMBL4087258,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4015486,B,CCOC(=O)C(C)Cc1ccccc1Cl,CHEMBL4067522,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4026427,A,CCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)C(=O)OC[C@H]1OC(O)[C@H](NC(C)=O)[C@@H](OCC(=O)N[C@@H](CC)C(=O)N[C@H](CCC(=O)O)C(N)=O)[C@@H]1O,CHEMBL4097563,,,,Activity,,,Activity,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4026427,A,CCCCCCCCCCCCCCCCCC(=O)OC[C@H]1OC(O)[C@H](NC(C)=O)[C@@H](OCC(=O)N[C@@H](CC)C(=O)N[C@H](CCC(=O)O)C(N)=O)[C@@H]1O,CHEMBL4079531,,,,Activity,,,Activity,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4026427,A,CCCCCCCCCCCCCCCCCC(=O)N[C@H]1[C@H](O[C@H]2[C@H](OCC(=O)N[C@@H](CC)C(=O)N[C@H](CCC(=O)O)C(N)=O)[C@@H](NC(C)=O)C(O)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O,CHEMBL4089826,,,,Activity,,,Activity,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4026427,A,CCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)C(=O)N[C@H]1[C@H](O[C@H]2[C@H](OCC(=O)N[C@@H](CC)C(=O)N[C@H](CCC(=O)O)C(N)=O)[C@@H](NC(C)=O)C(O)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O,CHEMBL4068724,,,,Activity,,,Activity,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4026427,A,CCCCCCCCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CC[C@@H](NC(=O)[C@H](CC)NC(=O)CO[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)C(=O)O,CHEMBL4061610,,,,Activity,,,Activity,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4026427,A,CCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)C(=O)NCCCC[C@H](NC(=O)CC[C@@H](NC(=O)[C@H](CC)NC(=O)CO[C@H]1[C@H](O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)C(=O)O,CHEMBL4099239,,,,Activity,,,Activity,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4026427,A,CCCCCCCCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)CC[C@@H](NC(=O)[C@H](CC)NC(=O)CO[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)C(=O)O,CHEMBL4063543,,,,Activity,,,Activity,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4026427,A,CCCCCCCCCCCCCCC(CCCCCCCCCCCCCC)C(=O)NCCCC[C@H](NC(=O)CC[C@@H](NC(=O)[C@H](CC)NC(=O)CO[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H](CO)OC(O)[C@@H]1NC(C)=O)C(N)=O)C(=O)O,CHEMBL4079761,,,,Activity,,,Activity,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4026427,A,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(N)=O,CHEMBL1779325,,,,Activity,,,Activity,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4026427,A,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCCCN)C(=O)O)C(N)=O,CHEMBL4081706,,,,Activity,,,Activity,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4026427,A,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CHEMBL14249,,,,Activity,,,Activity,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125672,B,O=C1CO[C@H](CO)[C@@H](O)[C@@H]1O,CHEMBL1234723,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125669,B,O=C1CO[C@H](CO)[C@@H](O)C1,CHEMBL4126946,,=,=,IC50,nM,2300000.0,IC50,uM,2300.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125669,B,O=C1C=C[C@@H](CO)OC1,CHEMBL4127699,4.38,=,=,IC50,nM,42000.0,IC50,uM,42.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125669,B,CC(=O)OC[C@@H]1C=CC(=O)CO1,CHEMBL4128176,5.37,=,=,IC50,nM,4300.0,IC50,uM,4.3,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125669,B,CCCC(=O)OC[C@@H]1C=CC(=O)CO1,CHEMBL4128029,5.44,=,=,IC50,nM,3600.0,IC50,uM,3.6,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125669,B,CCCCCCCC(=O)OC[C@@H]1C=CC(=O)CO1,CHEMBL4129407,5.29,=,=,IC50,nM,5100.0,IC50,uM,5.1,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125669,B,CC(=O)OC[C@@H]1C=C(F)C(=O)CO1,CHEMBL4126909,5.43,=,=,IC50,nM,3700.0,IC50,uM,3.7,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125669,B,O=C1C(F)=C[C@@H]2CO[C@H]1O2,CHEMBL4125713,5.32,=,=,IC50,nM,4800.0,IC50,uM,4.8,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125669,B,CC(=O)OC1=C(F)C(C(C)=O)[C@@H]2CO[C@H]1O2,CHEMBL4129636,5.43,=,=,IC50,nM,3700.0,IC50,uM,3.7,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125669,B,O=C1C=C[C@H]2CO[C@@H]1O2,CHEMBL4126941,5.18,=,=,IC50,nM,6600.0,IC50,uM,6.6,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125673,B,O=C1C=C[C@@H](CO)OC1,CHEMBL4127699,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125674,B,O=C1C=C[C@@H](CO)OC1,CHEMBL4127699,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125677,B,O=C1CO[C@H](CO)[C@@H](O)C1,CHEMBL4126946,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4125678,B,O=C1CO[C@H](CO)[C@@H](O)C1,CHEMBL4126946,,,,Inhibition,%,,INH,,,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4187545,B,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,CHEMBL3183703,8.10,=,=,IC50,nM,8.0,IC50,nM,8.0,NLRP3_ChEMBL,CHEMBL1741208,,
CHEMBL4187544,B,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,CHEMBL3183703,8.30,=,=,IC50,nM,5.0,IC50,nM,5.0,NLRP3_ChEMBL,CHEMBL1741208,,
